,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
428,2020-10-30,186.089996,187.660004,179.339996,182.479996,182.479996,1144300.0,1144300.0,-3.61,-1.94,183.16,"October 30, 20",-0.0194
429,2020-10-29,194.199997,194.199997,185.729996,186.25,186.25,1053100.0,1053100.0,-7.95,-4.094,188.72666,"October 29, 20",-0.04094
430,2020-10-28,196.449997,197.169998,192.850006,193.910004,193.910004,879500.0,879500.0,-2.53999,-1.293,194.64334,"October 28, 20",-0.01293
431,2020-10-27,202.850006,204.990005,200.25,200.440002,200.440002,410500.0,410500.0,-2.41,-1.188,201.89334,"October 27, 20",-0.01188
432,2020-10-26,207.880005,207.880005,201.320007,203.279999,203.279999,730200.0,730200.0,-4.60001,-2.213,204.16,"October 26, 20",-0.02213
433,2020-10-23,210.559998,210.559998,207.309998,209.75,209.75,342700.0,342700.0,-0.81,-0.385,209.20667,"October 23, 20",-0.00385
434,2020-10-22,209.210007,210.169998,207.770004,209.559998,209.559998,442700.0,442700.0,0.34999,0.167,209.16667,"October 22, 20",0.00167
435,2020-10-21,208.850006,213.029999,208.809998,209.369995,209.369995,360600.0,360600.0,0.51999,0.249,210.40333,"October 21, 20",0.00249
436,2020-10-20,214.830002,214.830002,209.009995,209.399994,209.399994,743600.0,743600.0,-5.43001,-2.528,211.08,"October 20, 20",-0.02528
437,2020-10-19,216.0,217.740005,212.080002,212.710007,212.710007,921300.0,921300.0,-3.28999,-1.523,214.17667,"October 19, 20",-0.01523
438,2020-10-16,217.270004,219.300003,216.300003,216.759995,216.759995,466100.0,466100.0,-0.51001,-0.235,217.45333,"October 16, 20",-0.00235
439,2020-10-15,209.990005,216.679993,209.990005,216.619995,216.619995,647900.0,647900.0,6.62999,3.157,214.43,"October 15, 20",0.03157
440,2020-10-14,213.020004,217.149994,212.210007,212.529999,212.529999,443100.0,443100.0,-0.49,-0.23,213.96333,"October 14, 20",-0.0023
441,2020-10-13,216.520004,219.100006,212.210007,212.550003,212.550003,549300.0,549300.0,-3.97,-1.834,214.62001,"October 13, 20",-0.01834
442,2020-10-12,211.160004,217.960007,211.160004,217.029999,217.029999,2366900.0,2366900.0,5.87,2.78,215.38334,"October 12, 20",0.0278
443,2020-10-09,211.639999,213.729996,211.279999,211.440002,211.440002,680500.0,680500.0,-0.2,-0.095,212.15,"October 09, 20",-0.00095
444,2020-10-08,211.850006,216.149994,210.779999,211.070007,211.070007,387900.0,387900.0,-0.78,-0.368,212.66667,"October 08, 20",-0.00368
445,2020-10-07,210.470001,212.770004,210.149994,211.119995,211.119995,882400.0,882400.0,0.64999,0.309,211.34666,"October 07, 20",0.00309
446,2020-10-06,211.339996,213.539993,208.25,209.050003,209.050003,514300.0,514300.0,-2.28999,-1.084,210.28,"October 06, 20",-0.01084
447,2020-10-05,210.809998,212.25,208.910004,210.139999,210.139999,1392600.0,1392600.0,-0.67,-0.318,210.43333,"October 05, 20",-0.00318
448,2020-10-02,207.5,211.990005,207.460007,209.610001,209.610001,489400.0,489400.0,2.11,1.017,209.68667,"October 02, 20",0.01017
449,2020-10-01,209.029999,210.839996,207.470001,210.080002,210.080002,698200.0,698200.0,1.05,0.502,209.46333,"October 01, 20",0.00502
450,2020-09-30,211.330002,211.5,207.419998,208.820007,208.820007,888500.0,888500.0,-2.51,-1.188,209.24667,"September 30, 20",-0.01188
451,2020-09-29,204.830002,208.600006,204.830002,208.089996,208.089996,681800.0,681800.0,3.25999,1.592,207.17333,"September 29, 20",0.01592
452,2020-09-28,201.179993,208.520004,201.169998,206.850006,206.850006,1121400.0,1121400.0,5.67001,2.818,205.51334,"September 28, 20",0.02818
453,2020-09-25,197.440002,200.529999,194.710007,198.669998,198.669998,883700.0,883700.0,1.23,0.623,197.97,"September 25, 20",0.00623
454,2020-09-24,202.699997,204.600006,197.720001,198.320007,198.320007,1473800.0,1473800.0,-4.37999,-2.161,200.21334,"September 24, 20",-0.02161
455,2020-09-23,204.229996,209.539993,203.880005,203.990005,203.990005,1111800.0,1111800.0,-0.23999,-0.118,205.80333,"September 23, 20",-0.00118
456,2020-09-22,201.740005,204.979996,199.619995,203.669998,203.669998,1206700.0,1206700.0,1.92999,0.957,202.75666,"September 22, 20",0.00957
457,2020-09-21,201.979996,203.899994,200.080002,202.529999,202.529999,1588500.0,1588500.0,0.55,0.272,202.17,"September 21, 20",0.00272
458,2020-09-18,205.360001,208.429993,204.910004,205.309998,205.309998,819900.0,819900.0,-0.05,-0.024,206.21667,"September 18, 20",-0.00024
459,2020-09-17,204.339996,207.410004,202.970001,205.710007,205.710007,872200.0,872200.0,1.37001,0.67,205.36334,"September 17, 20",0.0067
460,2020-09-16,207.539993,209.229996,206.610001,206.940002,206.940002,680900.0,680900.0,-0.59999,-0.289,207.59333,"September 16, 20",-0.00289
461,2020-09-15,207.460007,208.380005,205.860001,206.25,206.25,650200.0,650200.0,-1.21001,-0.583,206.83,"September 15, 20",-0.00583
462,2020-09-14,207.869995,209.580002,204.990005,206.199997,206.199997,935300.0,935300.0,-1.67,-0.803,206.92333,"September 14, 20",-0.00803
463,2020-09-11,207.429993,208.029999,204.419998,206.119995,206.119995,628000.0,628000.0,-1.31,-0.632,206.19,"September 11, 20",-0.00632
464,2020-09-10,209.789993,211.929993,207.270004,207.270004,207.270004,480400.0,480400.0,-2.51999,-1.201,208.82333,"September 10, 20",-0.01201
465,2020-09-09,205.020004,210.910004,204.940002,209.190002,209.190002,681300.0,681300.0,4.17,2.034,208.34667,"September 09, 20",0.02034
466,2020-09-08,206.559998,207.229996,203.009995,203.130005,203.130005,863200.0,863200.0,-3.42999,-1.661,204.45667,"September 08, 20",-0.01661
467,2020-09-04,211.009995,211.970001,205.720001,208.429993,208.429993,645300.0,645300.0,-2.58,-1.223,208.70667,"September 04, 20",-0.01223
468,2020-09-03,216.880005,218.779999,208.110001,209.440002,209.440002,1006700.0,1006700.0,-7.44,-3.43,212.11,"September 03, 20",-0.0343
469,2020-09-02,207.860001,216.869995,207.860001,216.169998,216.169998,752700.0,752700.0,8.31,3.998,213.63333,"September 02, 20",0.03998
470,2020-09-01,204.729996,208.809998,204.139999,208.369995,208.369995,787900.0,787900.0,3.64,1.778,207.10666,"September 01, 20",0.01778
471,2020-08-31,205.729996,208.0,205.259995,205.529999,205.529999,705500.0,705500.0,-0.2,-0.097,206.26333,"August 31, 20",-0.00097
472,2020-08-28,206.800003,207.380005,204.479996,205.660004,205.660004,601900.0,601900.0,-1.14,-0.551,205.84,"August 28, 20",-0.00551
473,2020-08-27,202.100006,206.660004,201.320007,205.559998,205.559998,616700.0,616700.0,3.45999,1.712,204.51334,"August 27, 20",0.01712
474,2020-08-26,196.190002,203.350006,195.220001,201.570007,201.570007,895700.0,895700.0,5.38001,2.742,200.04667,"August 26, 20",0.02742
475,2020-08-25,195.960007,199.479996,194.300003,197.259995,197.259995,1344200.0,1344200.0,1.29999,0.663,197.01333,"August 25, 20",0.00663
476,2020-08-24,198.690002,198.75,193.119995,194.600006,194.600006,1380800.0,1380800.0,-4.09,-2.058,195.49,"August 24, 20",-0.02058
477,2020-08-21,202.679993,202.679993,197.990005,198.080002,198.080002,854700.0,854700.0,-4.59999,-2.27,199.58333,"August 21, 20",-0.0227
478,2020-08-20,201.979996,203.619995,201.610001,202.100006,202.100006,763400.0,763400.0,0.12001,0.059,202.44333,"August 20, 20",0.00059
479,2020-08-19,201.0,204.710007,200.679993,203.300003,203.300003,640200.0,640200.0,2.3,1.144,202.89667,"August 19, 20",0.01144
480,2020-08-18,202.190002,203.0,199.330002,201.309998,201.309998,1160700.0,1160700.0,-0.88,-0.435,201.21333,"August 18, 20",-0.00435
481,2020-08-17,201.039993,204.550003,201.039993,201.669998,201.669998,669100.0,669100.0,0.63,0.313,202.42,"August 17, 20",0.00313
482,2020-08-14,198.410004,201.669998,198.410004,201.509995,201.509995,433300.0,433300.0,3.09999,1.562,200.53,"August 14, 20",0.01562
483,2020-08-13,193.130005,199.130005,193.130005,198.75,198.75,542900.0,542900.0,5.61999,2.91,197.00334,"August 13, 20",0.0291
484,2020-08-12,197.699997,198.089996,194.479996,195.389999,195.389999,1323200.0,1323200.0,-2.31,-1.168,195.98666,"August 12, 20",-0.01168
485,2020-08-11,198.509995,198.539993,195.809998,196.0,196.0,1232100.0,1232100.0,-2.51,-1.264,196.78333,"August 11, 20",-0.01264
486,2020-08-10,199.940002,200.570007,196.699997,197.080002,197.080002,427900.0,427900.0,-2.86,-1.43,198.11667,"August 10, 20",-0.0143
487,2020-08-07,198.800003,200.210007,197.610001,199.470001,199.470001,682100.0,682100.0,0.67,0.337,199.09667,"August 07, 20",0.00337
488,2020-08-06,201.949997,202.690002,198.720001,199.949997,199.949997,1010400.0,1010400.0,-2.0,-0.99,200.45333,"August 06, 20",-0.0099
489,2020-08-05,203.710007,205.039993,201.990005,202.520004,202.520004,999400.0,999400.0,-1.19,-0.584,203.18333,"August 05, 20",-0.00584
490,2020-08-04,205.169998,207.020004,202.0,204.729996,204.729996,899700.0,899700.0,-0.44,-0.214,204.58333,"August 04, 20",-0.00214
491,2020-08-03,210.729996,211.619995,204.080002,204.649994,204.649994,744200.0,744200.0,-6.08,-2.885,206.78333,"August 03, 20",-0.02885
492,2020-07-31,211.279999,211.869995,205.449997,210.009995,210.009995,561100.0,561100.0,-1.27,-0.601,209.11,"July 31, 20",-0.00601
493,2020-07-30,209.220001,211.970001,207.029999,211.490005,211.490005,394400.0,394400.0,2.27,1.085,210.16334,"July 30, 20",0.01085
494,2020-07-29,209.309998,211.190002,208.080002,210.130005,210.130005,619700.0,619700.0,0.82001,0.392,209.8,"July 29, 20",0.00392
495,2020-07-28,211.309998,212.820007,209.320007,209.940002,209.940002,463300.0,463300.0,-1.37,-0.648,210.69334,"July 28, 20",-0.00648
496,2020-07-27,211.639999,212.539993,209.490005,211.509995,211.509995,271400.0,271400.0,-0.13,-0.061,211.18,"July 27, 20",-0.00061
497,2020-07-24,212.649994,213.570007,210.860001,211.520004,211.520004,413500.0,413500.0,-1.12999,-0.531,211.98334,"July 24, 20",-0.00531
498,2020-07-23,212.860001,213.429993,210.789993,212.0,212.0,502100.0,502100.0,-0.86,-0.404,212.07333,"July 23, 20",-0.00404
499,2020-07-22,209.990005,212.679993,209.350006,212.509995,212.509995,281600.0,281600.0,2.51999,1.2,211.51333,"July 22, 20",0.012
500,2020-07-21,208.830002,210.990005,208.539993,210.979996,210.979996,503400.0,503400.0,2.14999,1.03,210.17,"July 21, 20",0.0103
501,2020-07-20,207.360001,209.119995,207.100006,207.929993,207.929993,620300.0,620300.0,0.56999,0.275,208.05,"July 20, 20",0.00275
502,2020-07-17,207.770004,209.0,206.649994,208.5,208.5,736500.0,736500.0,0.73,0.351,208.05,"July 17, 20",0.00351
503,2020-07-16,206.020004,208.070007,205.380005,207.490005,207.490005,569600.0,569600.0,1.47,0.714,206.98001,"July 16, 20",0.00714
504,2020-07-15,205.119995,206.960007,204.330002,206.119995,206.119995,582500.0,582500.0,1.0,0.488,205.80333,"July 15, 20",0.00488
505,2020-07-14,202.940002,205.789993,202.369995,203.949997,203.949997,594100.0,594100.0,1.01,0.498,204.03666,"July 14, 20",0.00498
506,2020-07-13,203.839996,204.639999,200.800003,201.470001,201.470001,481200.0,481200.0,-2.37,-1.163,202.30333,"July 13, 20",-0.01163
507,2020-07-10,199.759995,202.690002,198.490005,202.330002,202.330002,444300.0,444300.0,2.57001,1.287,201.17,"July 10, 20",0.01287
508,2020-07-09,199.289993,200.639999,197.039993,199.020004,199.020004,447400.0,447400.0,-0.26999,-0.135,198.9,"July 09, 20",-0.00135
509,2020-07-08,196.869995,199.720001,196.869995,199.240005,199.240005,468400.0,468400.0,2.37001,1.204,198.61,"July 08, 20",0.01204
510,2020-07-07,197.0,198.880005,196.139999,196.580002,196.580002,974000.0,974000.0,-0.42,-0.213,197.2,"July 07, 20",-0.00213
511,2020-07-06,200.0,200.440002,197.070007,197.479996,197.479996,406200.0,406200.0,-2.52,-1.26,198.33,"July 06, 20",-0.0126
512,2020-07-02,199.389999,199.389999,195.75,196.600006,196.600006,466400.0,466400.0,-2.78999,-1.399,197.24667,"July 02, 20",-0.01399
513,2020-07-01,196.529999,198.240005,194.460007,195.25,195.25,450500.0,450500.0,-1.28,-0.651,195.98334,"July 01, 20",-0.00651
514,2020-06-30,191.600006,197.759995,191.070007,196.949997,196.949997,828600.0,828600.0,5.34999,2.792,195.26,"June 30, 20",0.02792
515,2020-06-29,195.039993,196.350006,191.690002,192.929993,192.929993,566100.0,566100.0,-2.11,-1.082,193.65667,"June 29, 20",-0.01082
516,2020-06-26,198.169998,201.350006,193.429993,194.550003,194.550003,1366300.0,1366300.0,-3.61999,-1.827,196.44333,"June 26, 20",-0.01827
517,2020-06-25,191.809998,199.929993,190.919998,199.309998,199.309998,836700.0,836700.0,7.5,3.91,196.72,"June 25, 20",0.0391
518,2020-06-24,192.080002,193.0,190.240005,190.850006,190.850006,1095500.0,1095500.0,-1.23,-0.64,191.36334,"June 24, 20",-0.0064
519,2020-06-23,195.419998,195.910004,193.75,193.979996,193.979996,650300.0,650300.0,-1.44,-0.737,194.54667,"June 23, 20",-0.00737
520,2020-06-22,188.149994,195.190002,188.149994,193.669998,193.669998,1037800.0,1037800.0,5.52,2.934,192.33666,"June 22, 20",0.02934
521,2020-06-19,197.729996,199.600006,188.440002,188.850006,188.850006,1780700.0,1780700.0,-8.87999,-4.491,192.29667,"June 19, 20",-0.04491
522,2020-06-18,196.089996,200.520004,195.520004,196.119995,196.119995,655300.0,655300.0,0.03,0.015,197.38667,"June 18, 20",0.00015
523,2020-06-17,191.539993,199.330002,191.539993,197.350006,197.350006,752600.0,752600.0,5.81001,3.033,196.07333,"June 17, 20",0.03033
524,2020-06-16,193.479996,194.619995,189.610001,191.630005,191.630005,713900.0,713900.0,-1.84999,-0.956,191.95333,"June 16, 20",-0.00956
525,2020-06-15,181.570007,190.660004,181.570007,189.360001,189.360001,477400.0,477400.0,7.78999,4.29,187.19667,"June 15, 20",0.0429
526,2020-06-12,189.559998,190.559998,182.139999,186.770004,186.770004,788700.0,788700.0,-2.78999,-1.472,186.49,"June 12, 20",-0.01472
527,2020-06-11,196.440002,196.440002,185.320007,185.75,185.75,754800.0,754800.0,-10.69,-5.442,189.17,"June 11, 20",-0.05442
528,2020-06-10,200.009995,201.169998,197.419998,199.110001,199.110001,929400.0,929400.0,-0.89999,-0.45,199.23333,"June 10, 20",-0.0045
529,2020-06-09,202.460007,204.160004,199.710007,201.009995,201.009995,694900.0,694900.0,-1.45001,-0.716,201.62667,"June 09, 20",-0.00716
530,2020-06-08,205.119995,206.720001,202.610001,204.020004,204.020004,824000.0,824000.0,-1.09999,-0.536,204.45,"June 08, 20",-0.00536
531,2020-06-05,208.130005,209.929993,205.820007,206.809998,206.809998,604500.0,604500.0,-1.32001,-0.634,207.52,"June 05, 20",-0.00634
532,2020-06-04,203.350006,204.960007,202.470001,204.050003,204.050003,595800.0,595800.0,0.7,0.344,203.82667,"June 04, 20",0.00344
533,2020-06-03,201.240005,208.0,201.240005,204.889999,204.889999,698100.0,698100.0,3.64999,1.814,204.71,"June 03, 20",0.01814
534,2020-06-02,202.179993,204.009995,200.039993,201.130005,201.130005,834000.0,834000.0,-1.04999,-0.519,201.72666,"June 02, 20",-0.00519
535,2020-06-01,202.820007,204.050003,201.309998,202.460007,202.460007,548300.0,548300.0,-0.36,-0.177,202.60667,"June 01, 20",-0.00177
536,2020-05-29,204.690002,206.100006,201.809998,202.899994,202.899994,915800.0,915800.0,-1.79001,-0.874,203.60333,"May 29, 20",-0.00874
537,2020-05-28,207.770004,208.789993,202.830002,205.649994,205.649994,560900.0,560900.0,-2.12001,-1.02,205.75666,"May 28, 20",-0.0102
538,2020-05-27,204.479996,207.25,202.839996,204.559998,204.559998,702100.0,702100.0,0.08,0.039,204.88333,"May 27, 20",0.00039
539,2020-05-26,203.679993,204.300003,201.429993,201.649994,201.649994,530700.0,530700.0,-2.03,-0.997,202.46,"May 26, 20",-0.00997
540,2020-05-22,200.889999,201.509995,197.520004,198.509995,198.509995,571500.0,571500.0,-2.38,-1.185,199.18,"May 22, 20",-0.01185
541,2020-05-21,201.580002,202.929993,199.100006,200.160004,200.160004,956000.0,956000.0,-1.42,-0.704,200.73,"May 21, 20",-0.00704
542,2020-05-20,203.759995,207.149994,202.330002,202.630005,202.630005,507300.0,507300.0,-1.12999,-0.555,204.03667,"May 20, 20",-0.00555
543,2020-05-19,203.619995,206.210007,202.910004,202.990005,202.990005,735200.0,735200.0,-0.62999,-0.309,204.03667,"May 19, 20",-0.00309
544,2020-05-18,205.759995,208.940002,204.039993,204.740005,204.740005,955000.0,955000.0,-1.01999,-0.496,205.90667,"May 18, 20",-0.00496
545,2020-05-15,201.029999,201.070007,198.300003,200.479996,200.479996,1363900.0,1363900.0,-0.55,-0.274,199.95,"May 15, 20",-0.00274
546,2020-05-14,195.830002,202.199997,193.279999,201.660004,201.660004,877600.0,877600.0,5.83,2.977,199.04667,"May 14, 20",0.02977
547,2020-05-13,199.580002,201.809998,196.509995,197.169998,197.169998,840200.0,840200.0,-2.41,-1.208,198.49666,"May 13, 20",-0.01208
548,2020-05-12,199.910004,202.539993,199.910004,200.789993,200.789993,1028600.0,1028600.0,0.87999,0.44,201.08,"May 12, 20",0.0044
549,2020-05-11,196.039993,202.070007,196.039993,200.0,200.0,868600.0,868600.0,3.96001,2.02,199.37,"May 11, 20",0.0202
550,2020-05-08,195.289993,197.399994,193.130005,197.350006,197.350006,455900.0,455900.0,2.06001,1.055,195.96,"May 08, 20",0.01055
551,2020-05-07,186.149994,193.699997,186.149994,193.149994,193.149994,659600.0,659600.0,7.0,3.76,190.99999,"May 07, 20",0.0376
552,2020-05-06,190.130005,191.860001,183.050003,183.639999,183.639999,529600.0,529600.0,-6.49001,-3.413,186.18333,"May 06, 20",-0.03413
553,2020-05-05,184.020004,190.789993,184.020004,189.860001,189.860001,520600.0,520600.0,5.84,3.174,188.22333,"May 05, 20",0.03174
554,2020-05-04,181.009995,184.410004,181.009995,183.539993,183.539993,756300.0,756300.0,2.53,1.398,182.98666,"May 04, 20",0.01398
555,2020-05-01,174.149994,186.550003,174.149994,183.339996,183.339996,968900.0,968900.0,9.19,5.277,181.34666,"May 01, 20",0.05277
556,2020-04-30,174.570007,179.419998,173.059998,178.289993,178.289993,1235700.0,1235700.0,3.71999,2.131,176.92333,"April 30, 20",0.02131
557,2020-04-29,176.800003,179.059998,174.399994,175.259995,175.259995,3863400.0,3863400.0,-1.54001,-0.871,176.24,"April 29, 20",-0.00871
558,2020-04-28,178.270004,178.779999,174.460007,174.929993,174.929993,1198800.0,1198800.0,-3.34001,-1.874,176.05667,"April 28, 20",-0.01874
559,2020-04-27,179.059998,180.419998,174.75,175.990005,175.990005,873600.0,873600.0,-3.06999,-1.715,177.05333,"April 27, 20",-0.01715
560,2020-04-24,177.279999,179.649994,175.639999,177.220001,177.220001,1441400.0,1441400.0,-0.06,-0.034,177.50333,"April 24, 20",-0.00034
561,2020-04-23,184.899994,184.899994,175.610001,177.0,177.0,1938800.0,1938800.0,-7.89999,-4.273,179.17,"April 23, 20",-0.04273
562,2020-04-22,184.869995,186.660004,181.820007,185.860001,185.860001,612900.0,612900.0,0.99001,0.536,184.78,"April 22, 20",0.00536
563,2020-04-21,182.850006,186.899994,181.580002,182.5,182.5,961200.0,961200.0,-0.35001,-0.191,183.66,"April 21, 20",-0.00191
564,2020-04-20,192.830002,192.830002,186.949997,188.889999,188.889999,1486900.0,1486900.0,-3.94,-2.043,189.55667,"April 20, 20",-0.02043
565,2020-04-17,192.449997,196.589996,191.679993,195.389999,195.389999,847100.0,847100.0,2.94,1.528,194.55333,"April 17, 20",0.01528
566,2020-04-16,186.440002,190.820007,183.669998,189.190002,189.190002,1009200.0,1009200.0,2.75,1.475,187.89334,"April 16, 20",0.01475
567,2020-04-15,190.830002,194.229996,184.160004,185.649994,185.649994,1078100.0,1078100.0,-5.18001,-2.714,188.01333,"April 15, 20",-0.02714
568,2020-04-14,192.119995,197.100006,190.050003,197.0,197.0,1107200.0,1107200.0,4.88001,2.54,194.71667,"April 14, 20",0.0254
569,2020-04-13,193.880005,195.639999,187.479996,189.699997,189.699997,802600.0,802600.0,-4.18001,-2.156,190.94,"April 13, 20",-0.02156
570,2020-04-09,191.070007,196.850006,189.179993,196.020004,196.020004,812800.0,812800.0,4.95,2.591,194.01667,"April 09, 20",0.02591
571,2020-04-08,179.630005,193.309998,177.990005,190.050003,190.050003,1376400.0,1376400.0,10.42,5.801,187.11667,"April 08, 20",0.05801
572,2020-04-07,180.039993,182.300003,176.020004,178.690002,178.690002,1126700.0,1126700.0,-1.34999,-0.75,179.00334,"April 07, 20",-0.0075
573,2020-04-06,164.139999,176.960007,162.580002,175.360001,175.360001,1296100.0,1296100.0,11.22,6.836,171.63334,"April 06, 20",0.06836
574,2020-04-03,157.5,159.759995,153.130005,157.089996,157.089996,1351600.0,1351600.0,-0.41,-0.26,156.66,"April 03, 20",-0.0026
575,2020-04-02,153.289993,162.380005,153.160004,158.410004,158.410004,1053600.0,1053600.0,5.12001,3.34,157.98334,"April 02, 20",0.0334
576,2020-04-01,162.130005,166.699997,154.259995,156.190002,156.190002,1149200.0,1149200.0,-5.94,-3.664,159.05,"April 01, 20",-0.03664
577,2020-03-31,169.729996,172.380005,165.649994,169.850006,169.850006,1301600.0,1301600.0,0.12001,0.071,169.29333,"March 31, 20",0.00071
578,2020-03-30,168.830002,174.559998,165.509995,172.949997,172.949997,1393900.0,1393900.0,4.11999,2.44,171.00666,"March 30, 20",0.0244
579,2020-03-27,159.910004,172.869995,157.660004,167.210007,167.210007,1292200.0,1292200.0,7.3,4.565,165.91334,"March 27, 20",0.04565
580,2020-03-26,163.979996,169.350006,161.520004,165.5,165.5,2648200.0,2648200.0,1.52,0.927,165.45667,"March 26, 20",0.00927
581,2020-03-25,169.220001,169.649994,161.850006,163.759995,163.759995,2078000.0,2078000.0,-5.46001,-3.227,165.08667,"March 25, 20",-0.03227
582,2020-03-24,153.449997,172.080002,153.449997,169.850006,169.850006,1832200.0,1832200.0,16.40001,10.688,165.12667,"March 24, 20",0.10688
583,2020-03-23,152.179993,156.160004,143.339996,147.559998,147.559998,1673400.0,1673400.0,-4.61999,-3.036,149.02,"March 23, 20",-0.03036
584,2020-03-20,149.270004,157.990005,148.160004,152.630005,152.630005,1713000.0,1713000.0,3.36,2.251,152.92667,"March 20, 20",0.02251
585,2020-03-19,156.970001,158.279999,146.029999,152.589996,152.589996,1416300.0,1416300.0,-4.38,-2.79,152.3,"March 19, 20",-0.0279
586,2020-03-18,165.039993,165.039993,145.929993,157.149994,157.149994,1358700.0,1358700.0,-7.89,-4.781,156.03999,"March 18, 20",-0.04781
587,2020-03-17,168.009995,181.050003,168.0,173.119995,173.119995,2651700.0,2651700.0,5.11,3.041,174.05667,"March 17, 20",0.03041
588,2020-03-16,167.229996,174.699997,155.559998,164.009995,164.009995,1643900.0,1643900.0,-3.22,-1.925,164.75666,"March 16, 20",-0.01925
589,2020-03-13,177.720001,182.509995,169.919998,180.039993,180.039993,1989400.0,1989400.0,2.31999,1.305,177.49,"March 13, 20",0.01305
590,2020-03-12,177.580002,184.320007,165.419998,172.800003,172.800003,2169100.0,2169100.0,-4.78,-2.692,174.18,"March 12, 20",-0.02692
591,2020-03-11,182.220001,195.110001,178.009995,188.25,188.25,2973000.0,2973000.0,6.03,3.309,187.12333,"March 11, 20",0.03309
592,2020-03-10,187.949997,192.889999,182.220001,187.669998,187.669998,2639100.0,2639100.0,-0.28,-0.149,187.59333,"March 10, 20",-0.00149
593,2020-03-09,200.910004,208.639999,178.440002,184.740005,184.740005,4032000.0,4032000.0,-16.17,-8.048,190.60667,"March 09, 20",-0.08048
594,2020-03-06,194.949997,200.740005,192.339996,199.710007,199.710007,893300.0,893300.0,4.76001,2.442,197.59667,"March 06, 20",0.02442
595,2020-03-05,201.350006,204.380005,199.919998,201.770004,201.770004,1096800.0,1096800.0,0.42,0.209,202.02334,"March 05, 20",0.00209
596,2020-03-04,200.199997,207.139999,199.300003,206.550003,206.550003,1143400.0,1143400.0,6.35001,3.172,204.33,"March 04, 20",0.03172
597,2020-03-03,197.940002,200.919998,194.509995,197.160004,197.160004,1012000.0,1012000.0,-0.78,-0.394,197.53,"March 03, 20",-0.00394
598,2020-03-02,189.710007,199.850006,189.039993,199.539993,199.539993,1009900.0,1009900.0,9.82999,5.182,196.14333,"March 02, 20",0.05182
599,2020-02-28,189.919998,191.179993,184.350006,189.25,189.25,1792400.0,1792400.0,-0.67,-0.353,188.26,"February 28, 20",-0.00353
600,2020-02-27,202.949997,205.990005,194.529999,194.529999,194.529999,966600.0,966600.0,-8.42,-4.149,198.35,"February 27, 20",-0.04149
601,2020-02-26,204.539993,206.479996,202.809998,204.440002,204.440002,880600.0,880600.0,-0.09999,-0.049,204.57667,"February 26, 20",-0.00049
602,2020-02-25,206.139999,206.860001,202.309998,202.639999,202.639999,768000.0,768000.0,-3.5,-1.698,203.93667,"February 25, 20",-0.01698
603,2020-02-24,206.360001,207.880005,204.820007,205.539993,205.539993,675100.0,675100.0,-0.82001,-0.397,206.08,"February 24, 20",-0.00397
604,2020-02-21,208.5,208.970001,206.300003,208.440002,208.440002,790100.0,790100.0,-0.06,-0.029,207.90334,"February 21, 20",-0.00029
605,2020-02-20,211.460007,213.270004,208.669998,209.5,209.5,485000.0,485000.0,-1.96001,-0.927,210.48,"February 20, 20",-0.00927
606,2020-02-19,213.389999,213.649994,211.690002,211.759995,211.759995,390500.0,390500.0,-1.63,-0.764,212.36666,"February 19, 20",-0.00764
607,2020-02-18,214.020004,214.210007,211.570007,212.690002,212.690002,428500.0,428500.0,-1.33,-0.621,212.82334,"February 18, 20",-0.00621
608,2020-02-14,211.610001,213.669998,211.289993,213.669998,213.669998,499000.0,499000.0,2.06,0.973,212.87666,"February 14, 20",0.00973
609,2020-02-13,212.720001,214.089996,212.570007,212.800003,212.800003,522800.0,522800.0,0.08,0.038,213.15334,"February 13, 20",0.00038
610,2020-02-12,213.229996,213.880005,212.199997,212.720001,212.720001,505200.0,505200.0,-0.51,-0.239,212.93333,"February 12, 20",-0.00239
611,2020-02-11,215.399994,216.119995,212.830002,212.979996,212.979996,594700.0,594700.0,-2.42,-1.123,213.97666,"February 11, 20",-0.01123
612,2020-02-10,208.580002,214.910004,208.229996,214.710007,214.710007,727000.0,727000.0,6.13,2.939,212.61667,"February 10, 20",0.02939
613,2020-02-07,209.020004,212.389999,208.320007,210.25,210.25,808300.0,808300.0,1.23,0.588,210.32,"February 07, 20",0.00588
614,2020-02-06,208.800003,211.080002,206.0,208.899994,208.899994,1667900.0,1667900.0,0.09999,0.048,208.66,"February 06, 20",0.00048
615,2020-02-05,220.0,220.970001,218.660004,220.059998,220.059998,775000.0,775000.0,0.06,0.027,219.89667,"February 05, 20",0.00027
616,2020-02-04,217.25,219.130005,216.619995,218.570007,218.570007,595900.0,595900.0,1.32001,0.608,218.10667,"February 04, 20",0.00608
617,2020-02-03,212.830002,215.339996,212.770004,215.110001,215.110001,560800.0,560800.0,2.28,1.071,214.40667,"February 03, 20",0.01071
618,2020-01-31,214.089996,215.490005,210.449997,211.289993,211.289993,478200.0,478200.0,-2.8,-1.308,212.41,"January 31, 20",-0.01308
619,2020-01-30,211.279999,214.830002,210.979996,214.75,214.75,717800.0,717800.0,3.47,1.642,213.52,"January 30, 20",0.01642
620,2020-01-29,213.0,214.789993,212.470001,212.660004,212.660004,657000.0,657000.0,-0.34,-0.16,213.30667,"January 29, 20",-0.0016
